Geo_GEOID,Geo_NAME,SE_T004_001,SE_T017_001
05000US51103,"Lancaster County, Virginia",11055,5097
05000US51105,"Lee County, Virginia",24911,9282
05000US51107,"Loudoun County, Virginia",362435,117073
05000US51109,"Louisa County, Virginia",34350,13146
05000US51111,"Lunenburg County, Virginia",12450,4670
05000US51113,"Madison County, Virginia",13122,5042
05000US51115,"Mathews County, Virginia",8848,3837
05000US51117,"Mecklenburg County, Virginia",31209,12066
05000US51119,"Middlesex County, Virginia",10728,4474
05000US51121,"Montgomery County, Virginia",97227,35701
05000US51125,"Nelson County, Virginia",14831,6378
05000US51127,"New Kent County, Virginia",20051,7537
05000US51131,"Northampton County, Virginia",12118,5075
05000US51133,"Northumberland County, Virginia",12272,5776
05000US51135,"Nottoway County, Virginia",15641,5676
05000US51137,"Orange County, Virginia",34873,13245
05000US51139,"Page County, Virginia",23759,9523
05000US51141,"Patrick County, Virginia",18180,7805
05000US51143,"Pittsylvania County, Virginia",62392,26327
05000US51145,"Powhatan County, Virginia",28286,9866
05000US51147,"Prince Edward County, Virginia",23077,7294
05000US51149,"Prince George County, Virginia",37664,11191
05000US51153,"Prince William County, Virginia",443630,138102
05000US51155,"Pulaski County, Virginia",34417,14553
05000US51157,"Rappahannock County, Virginia",7416,3247
05000US51159,"Richmond County, Virginia",8868,3084
05000US51161,"Roanoke County, Virginia",93655,38322
05000US51163,"Rockbridge County, Virginia",22450,9277
05000US51165,"Rockingham County, Virginia",78427,29883
05000US51167,"Russell County, Virginia",27973,10937
05000US51169,"Scott County, Virginia",22378,9104
05000US51171,"Shenandoah County, Virginia",42857,17222
05000US51173,"Smyth County, Virginia",31513,12930
05000US51175,"Southampton County, Virginia",18291,6727
05000US51177,"Spotsylvania County, Virginia",129181,43105
05000US51179,"Stafford County, Virginia",139548,44311
05000US51181,"Surry County, Virginia",6731,2707
05000US51183,"Sussex County, Virginia",11733,3793
05000US51185,"Tazewell County, Virginia",43367,17595
05000US51187,"Warren County, Virginia",38807,14174
05000US51191,"Washington County, Virginia",54562,22512
05000US51193,"Westmoreland County, Virginia",17528,7124
05000US51195,"Wise County, Virginia",40074,15225
05000US51197,"Wythe County, Virginia",29171,12039
05000US51199,"York County, Virginia",66919,23872
05000US51510,"Alexandria city, Virginia",151473,68063
05000US51520,"Bristol city, Virginia",17340,7671
05000US51530,"Buena Vista city, Virginia",6610,2709
05000US51540,"Charlottesville city, Virginia",45538,17980
05000US51550,"Chesapeake city, Virginia",233194,82573
05000US51570,"Colonial Heights city, Virginia",17554,7206
05000US51580,"Covington city, Virginia",5650,2472
05000US51590,"Danville city, Virginia",42360,18653
05000US51595,"Emporia city, Virginia",5565,2210
05000US51600,"Fairfax city, Virginia",23620,8476
05000US51610,"Falls Church city, Virginia",13597,5301
05000US51620,"Franklin city, Virginia",8413,3424
05000US51630,"Fredericksburg city, Virginia",27853,10271
05000US51640,"Galax city, Virginia",6858,2767
05000US51650,"Hampton city, Virginia",136789,53656
05000US51660,"Harrisonburg city, Virginia",51979,16626
05000US51670,"Hopewell city, Virginia",22332,8866
05000US51678,"Lexington city, Virginia",7036,1856
05000US51680,"Lynchburg city, Virginia",78755,28282
05000US51683,"Manassas city, Virginia",41149,12430
05000US51685,"Manassas Park city, Virginia",15827,4730
05000US51690,"Martinsville city, Virginia",13551,5787
05000US51700,"Newport News city, Virginia",181606,69247
05000US51710,"Norfolk city, Virginia",245724,87367
05000US51720,"Norton city, Virginia",3978,1858
05000US51730,"Petersburg city, Virginia",31997,13175
05000US51735,"Poquoson city, Virginia",12068,4610
05000US51740,"Portsmouth city, Virginia",96071,36840
05000US51750,"Radford city, Virginia",17186,5604
05000US51760,"Richmond city, Virginia",216773,88958
05000US51770,"Roanoke city, Virginia",99329,42541
05000US51775,"Salem city, Virginia",25290,10060
05000US51790,"Staunton city, Virginia",24234,10383
05000US51800,"Suffolk city, Virginia",87061,31741
05000US51810,"Virginia Beach city, Virginia",449733,167509
05000US51820,"Waynesboro city, Virginia",21366,9044
05000US51830,"Williamsburg city, Virginia",14988,4627
05000US51840,"Winchester city, Virginia",27349,10596
05000US53001,"Adams County, Washington",19100,5733
05000US53003,"Asotin County, Washington",22113,9297
05000US53005,"Benton County, Washington",187519,68418
05000US53007,"Chelan County, Washington",74761,27200
05000US53009,"Clallam County, Washington",72969,31438
05000US53011,"Clark County, Washington",450893,164354
05000US53013,"Columbia County, Washington",3971,1689
05000US53015,"Cowlitz County, Washington",102854,39671
05000US53017,"Douglas County, Washington",40101,14348
05000US53019,"Ferry County, Washington",7639,3039
05000US53021,"Franklin County, Washington",87810,25157
05000US53023,"Garfield County, Washington",2231,952
05000US53025,"Grant County, Washington",92530,29783
05000US53027,"Grays Harbor County, Washington",71233,27472
05000US53029,"Island County, Washington",80113,33388
05000US53031,"Jefferson County, Washington",30333,13561
05000US53033,"King County, Washington",2079550,831995
05000US53035,"Kitsap County, Washington",257488,98250
05000US53037,"Kittitas County, Washington",42785,17164
05000US53039,"Klickitat County, Washington",20930,8069
05000US53041,"Lewis County, Washington",75724,29426
05000US53043,"Lincoln County, Washington",10326,4337
05000US53045,"Mason County, Washington",61060,22454
05000US53047,"Okanogan County, Washington",41299,16804
05000US53049,"Pacific County, Washington",20743,8986
05000US53051,"Pend Oreille County, Washington",13001,5409
05000US53053,"Pierce County, Washington",832896,307106
05000US53055,"San Juan County, Washington",16056,7623
05000US53057,"Skagit County, Washington",120475,46108
05000US53059,"Skamania County, Washington",11316,4577
05000US53061,"Snohomish County, Washington",758649,278626
05000US53063,"Spokane County, Washington",485859,191222
05000US53065,"Stevens County, Washington",43744,17442
05000US53067,"Thurston County, Washington",266311,103468
05000US53069,"Wahkiakum County, Washington",4051,1789
05000US53071,"Walla Walla County, Washington",59809,21851
05000US53073,"Whatcom County, Washington",209729,81019
05000US53075,"Whitman County, Washington",47494,17185
05000US53077,"Yakima County, Washington",247681,80196
05000US54001,"Barbour County, West Virginia",16892,6169
05000US54003,"Berkeley County, West Virginia",110173,41720
05000US54005,"Boone County, West Virginia",23645,9466
05000US54007,"Braxton County, West Virginia",14463,5417
05000US54009,"Brooke County, West Virginia",23473,9934
05000US54011,"Cabell County, West Virginia",96623,39954
05000US54013,"Calhoun County, West Virginia",7482,2913
05000US54015,"Clay County, West Virginia",9033,3375
05000US54017,"Doddridge County, West Virginia",8363,2625
05000US54019,"Fayette County, West Virginia",45192,17845
05000US54021,"Gilmer County, West Virginia",8497,2709
05000US54023,"Grant County, West Virginia",11770,4158
05000US54025,"Greenbrier County, West Virginia",35580,14944
05000US54027,"Hampshire County, West Virginia",23455,9977
05000US54029,"Hancock County, West Virginia",30024,12844
05000US54031,"Hardy County, West Virginia",13942,5350
05000US54033,"Harrison County, West Virginia",68775,27652
05000US54035,"Jackson County, West Virginia",29199,11190
05000US54037,"Jefferson County, West Virginia",55531,20634
05000US54039,"Kanawha County, West Virginia",189636,81708
05000US54041,"Lewis County, West Virginia",16422,6541
05000US54043,"Lincoln County, West Virginia",21482,7965
05000US54045,"Logan County, West Virginia",35166,13976
05000US54047,"McDowell County, West Virginia",20273,7963
05000US54049,"Marion County, West Virginia",56716,22427
05000US54051,"Marshall County, West Virginia",32296,13306
05000US54053,"Mason County, West Virginia",27060,10901
05000US54055,"Mercer County, West Virginia",61476,25062
05000US54057,"Mineral County, West Virginia",27606,11289
05000US54059,"Mingo County, West Virginia",25549,10853
05000US54061,"Monongalia County, West Virginia",102827,37820
05000US54063,"Monroe County, West Virginia",13496,5932
05000US54065,"Morgan County, West Virginia",17514,7207
05000US54067,"Nicholas County, West Virginia",25743,10752
05000US54069,"Ohio County, West Virginia",43257,18519
05000US54071,"Pendleton County, West Virginia",7291,3133
05000US54073,"Pleasants County, West Virginia",7612,2863
05000US54075,"Pocahontas County, West Virginia",8620,3646
05000US54077,"Preston County, West Virginia",33793,12441
05000US54079,"Putnam County, West Virginia",56743,21780
05000US54081,"Raleigh County, West Virginia",78051,30880
05000US54083,"Randolph County, West Virginia",29287,11626
05000US54085,"Ritchie County, West Virginia",10044,3967
05000US54087,"Roane County, West Virginia",14513,5672
05000US54089,"Summers County, West Virginia",13325,5497
05000US54091,"Taylor County, West Virginia",16949,6732
05000US54093,"Tucker County, West Virginia",6922,2924
05000US54095,"Tyler County, West Virginia",9000,3518
05000US54097,"Upshur County, West Virginia",24632,9105
05000US54099,"Wayne County, West Virginia",41237,16447
05000US54101,"Webster County, West Virginia",8820,3952
05000US54103,"Wetzel County, West Virginia",15997,6238
05000US54105,"Wirt County, West Virginia",5826,2432
05000US54107,"Wood County, West Virginia",86262,36225
05000US54109,"Wyoming County, West Virginia",22537,9222
05000US55001,"Adams County, Wisconsin",20294,7950
05000US55003,"Ashland County, Wisconsin",15936,6670
05000US55005,"Barron County, Wisconsin",45548,19017
05000US55007,"Bayfield County, Wisconsin",14987,6798
05000US55009,"Brown County, Wisconsin",256621,101888
05000US55011,"Buffalo County, Wisconsin",13256,5707
05000US55013,"Burnett County, Wisconsin",15259,7308
05000US55015,"Calumet County, Wisconsin",49653,18839
05000US55017,"Chippewa County, Wisconsin",63355,24973
05000US55019,"Clark County, Wisconsin",34486,12732
05000US55021,"Columbia County, Wisconsin",56650,23019
05000US55023,"Crawford County, Wisconsin",16415,6652
05000US55025,"Dane County, Wisconsin",516818,213519
05000US55027,"Dodge County, Wisconsin",88404,33627
05000US55029,"Door County, Wisconsin",27669,13023
05000US55031,"Douglas County, Wisconsin",43705,18538
05000US55033,"Dunn County, Wisconsin",44348,16445
05000US55035,"Eau Claire County, Wisconsin",101907,40202
05000US55037,"Florence County, Wisconsin",4474,1958
05000US55039,"Fond du Lac County, Wisconsin",101968,41029
05000US55041,"Forest County, Wisconsin",9108,3940
05000US55043,"Grant County, Wisconsin",51723,19353
05000US55045,"Green County, Wisconsin",37050,14772
05000US55047,"Green Lake County, Wisconsin",18881,7939
05000US55049,"Iowa County, Wisconsin",23751,9692
05000US55051,"Iron County, Wisconsin",5850,2954
05000US55053,"Jackson County, Wisconsin",20566,8066
05000US55055,"Jefferson County, Wisconsin",84538,32366
05000US55057,"Juneau County, Wisconsin",26399,9978
05000US55059,"Kenosha County, Wisconsin",167896,62994
05000US55061,"Kewaunee County, Wisconsin",20459,8211
05000US55063,"La Crosse County, Wisconsin",117538,46657
05000US55065,"Lafayette County, Wisconsin",16793,6692
05000US55067,"Langlade County, Wisconsin",19414,8521
05000US55069,"Lincoln County, Wisconsin",28171,12546
05000US55071,"Manitowoc County, Wisconsin",80178,33991
05000US55073,"Marathon County, Wisconsin",135367,54003
05000US55075,"Marinette County, Wisconsin",41090,18380
05000US55077,"Marquette County, Wisconsin",15082,6328
05000US55078,"Menominee County, Wisconsin",4457,1215
05000US55079,"Milwaukee County, Wisconsin",955306,382778
05000US55081,"Monroe County, Wisconsin",45365,17813
05000US55083,"Oconto County, Wisconsin",37475,15440
05000US55085,"Oneida County, Wisconsin",35604,14965
05000US55087,"Outagamie County, Wisconsin",181799,71194
05000US55089,"Ozaukee County, Wisconsin",87625,34763
05000US55091,"Pepin County, Wisconsin",7349,2948
05000US55093,"Pierce County, Wisconsin",40881,15101
05000US55095,"Polk County, Wisconsin",43483,18188
05000US55097,"Portage County, Wisconsin",70551,27844
05000US55099,"Price County, Wisconsin",13707,6676
05000US55101,"Racine County, Wisconsin",194873,75291
05000US55103,"Richland County, Wisconsin",17642,7506
05000US55105,"Rock County, Wisconsin",160986,63941
05000US55107,"Rusk County, Wisconsin",14272,6245
05000US55109,"St. Croix County, Wisconsin",86726,32811
05000US55111,"Sauk County, Wisconsin",63317,25293
05000US55113,"Sawyer County, Wisconsin",16438,7488
05000US55115,"Shawano County, Wisconsin",41384,16940
05000US55117,"Sheboygan County, Wisconsin",115269,47152
05000US55119,"Taylor County, Wisconsin",20521,8751
05000US55121,"Trempealeau County, Wisconsin",29521,11840
05000US55123,"Vernon County, Wisconsin",30442,11843
05000US55125,"Vilas County, Wisconsin",21373,10648
05000US55127,"Walworth County, Wisconsin",103021,39967
05000US55129,"Washburn County, Wisconsin",15685,7151
05000US55131,"Washington County, Wisconsin",133422,53187
05000US55133,"Waukesha County, Wisconsin",395377,155776
05000US55135,"Waupaca County, Wisconsin",51974,21412
05000US55137,"Waushara County, Wisconsin",24238,9749
05000US55139,"Winnebago County, Wisconsin",169487,69169
05000US55141,"Wood County, Wisconsin",73621,31884
05000US56001,"Albany County, Wyoming",37836,15565
05000US56003,"Big Horn County, Wyoming",11931,4459
05000US56005,"Campbell County, Wyoming",48473,17534
05000US56007,"Carbon County, Wyoming",15696,6095
05000US56009,"Converse County, Wyoming",14223,5576
05000US56011,"Crook County, Wyoming",7284,2976
05000US56013,"Fremont County, Wyoming",40683,15159
05000US56015,"Goshen County, Wyoming",13546,5350
05000US56017,"Hot Springs County, Wyoming",4781,2262
05000US56019,"Johnson County, Wyoming",8572,3668
05000US56021,"Laramie County, Wyoming",96459,37362
05000US56023,"Lincoln County, Wyoming",18543,7002
05000US56025,"Natrona County, Wyoming",80871,32422
05000US56027,"Niobrara County, Wyoming",2498,981
05000US56029,"Park County, Wyoming",29083,11826
05000US56031,"Platte County, Wyoming",8740,3680
05000US56033,"Sheridan County, Wyoming",29924,12697
05000US56035,"Sublette County, Wyoming",10032,3203
05000US56037,"Sweetwater County, Wyoming",44812,16533
05000US56039,"Teton County, Wyoming",22623,8576
05000US56041,"Uinta County, Wyoming",20893,7432
05000US56043,"Washakie County, Wyoming",8351,3493
05000US56045,"Weston County, Wyoming",7175,3134
05000US72001,"Adjuntas Municipio, Puerto Rico",18760,6305
05000US72003,"Aguada Municipio, Puerto Rico",40083,12934
05000US72005,"Aguadilla Municipio, Puerto Rico",56893,20999
05000US72007,"Aguas Buenas Municipio, Puerto Rico",27323,8675
05000US72009,"Aibonito Municipio, Puerto Rico",24438,8569
05000US72011,"A–asco Municipio, Puerto Rico",28250,9373
05000US72013,"Arecibo Municipio, Puerto Rico",91096,32121
05000US72015,"Arroyo Municipio, Puerto Rico",18778,6203
05000US72017,"Barceloneta Municipio, Puerto Rico",24699,8330
05000US72019,"Barranquitas Municipio, Puerto Rico",29548,9376
05000US72021,"Bayam—n Municipio, Puerto Rico",192974,70950
05000US72023,"Cabo Rojo Municipio, Puerto Rico",50096,17130
05000US72025,"Caguas Municipio, Puerto Rico",136372,50327
05000US72027,"Camuy Municipio, Puerto Rico",33481,11816
05000US72029,"Can—vanas Municipio, Puerto Rico",47174,14664
05000US72031,"Carolina Municipio, Puerto Rico",165040,64408
05000US72033,"Cata–o Municipio, Puerto Rico",26137,9190
05000US72035,"Cayey Municipio, Puerto Rico",46071,16629
05000US72037,"Ceiba Municipio, Puerto Rico",12538,4585
05000US72039,"Ciales Municipio, Puerto Rico",17644,5883
05000US72041,"Cidra Municipio, Puerto Rico",41782,13519
05000US72043,"Coamo Municipio, Puerto Rico",40090,13609
05000US72045,"Comer’o Municipio, Puerto Rico",20153,6249
05000US72047,"Corozal Municipio, Puerto Rico",35484,11011
05000US72049,"Culebra Municipio, Puerto Rico",1508,509
05000US72051,"Dorado Municipio, Puerto Rico",38013,12036
05000US72053,"Fajardo Municipio, Puerto Rico",33912,12691
05000US72054,"Florida Municipio, Puerto Rico",12287,4305
05000US72055,"Gu‡nica Municipio, Puerto Rico",17788,5526
05000US72057,"Guayama Municipio, Puerto Rico",43210,14879
05000US72059,"Guayanilla Municipio, Puerto Rico",20025,6659
05000US72061,"Guaynabo Municipio, Puerto Rico",92444,34724
05000US72063,"Gurabo Municipio, Puerto Rico",46990,15473
05000US72065,"Hatillo Municipio, Puerto Rico",41327,14339
05000US72067,"Hormigueros Municipio, Puerto Rico",16678,6233
05000US72069,"Humacao Municipio, Puerto Rico",55621,18763
05000US72071,"Isabela Municipio, Puerto Rico",43919,15084
05000US72073,"Jayuya Municipio, Puerto Rico",15605,4720
05000US72075,"Juana D’az Municipio, Puerto Rico",48658,16143
05000US72077,"Juncos Municipio, Puerto Rico",39942,12746
05000US72079,"Lajas Municipio, Puerto Rico",24323,8375
05000US72081,"Lares Municipio, Puerto Rico",28052,10148
05000US72083,"Las Mar’as Municipio, Puerto Rico",9093,3104
05000US72085,"Las Piedras Municipio, Puerto Rico",38466,12876
05000US72087,"Lo’za Municipio, Puerto Rico",27857,8810
05000US72089,"Luquillo Municipio, Puerto Rico",19237,6691
05000US72091,"Manat’ Municipio, Puerto Rico",41468,15946
05000US72093,"Maricao Municipio, Puerto Rico",6274,1952
05000US72095,"Maunabo Municipio, Puerto Rico",11506,4035
05000US72097,"MayagŸez Municipio, Puerto Rico",81594,30099
05000US72099,"Moca Municipio, Puerto Rico",38289,12473
05000US72101,"Morovis Municipio, Puerto Rico",32087,9827
05000US72103,"Naguabo Municipio, Puerto Rico",26722,8586
05000US72105,"Naranjito Municipio, Puerto Rico",29467,8645
05000US72107,"Orocovis Municipio, Puerto Rico",22258,6858
05000US72109,"Patillas Municipio, Puerto Rico",18135,6458
05000US72111,"Pe–uelas Municipio, Puerto Rico",22231,7398
05000US72113,"Ponce Municipio, Puerto Rico",152594,54722
05000US72115,"Quebradillas Municipio, Puerto Rico",24904,8773
05000US72117,"Rinc—n Municipio, Puerto Rico",14700,5210
05000US72119,"R’o Grande Municipio, Puerto Rico",52479,16292
05000US72121,"Sabana Grande Municipio, Puerto Rico",24013,7413
05000US72123,"Salinas Municipio, Puerto Rico",29722,10809
05000US72125,"San Germ‡n Municipio, Puerto Rico",33546,12263
05000US72127,"San Juan Municipio, Puerto Rico",363744,147790
05000US72129,"San Lorenzo Municipio, Puerto Rico",39283,13716
05000US72131,"San Sebasti‡n Municipio, Puerto Rico",39755,13870
05000US72133,"Santa Isabel Municipio, Puerto Rico",22732,7757
05000US72135,"Toa Alta Municipio, Puerto Rico",74467,22375
05000US72137,"Toa Baja Municipio, Puerto Rico",83645,28261
05000US72139,"Trujillo Alto Municipio, Puerto Rico",70737,24660
05000US72141,"Utuado Municipio, Puerto Rico",30869,10058
05000US72143,"Vega Alta Municipio, Puerto Rico",39018,12677
05000US72145,"Vega Baja Municipio, Puerto Rico",55866,17356
05000US72147,"Vieques Municipio, Puerto Rico",9046,2673
05000US72149,"Villalba Municipio, Puerto Rico",24186,7870
05000US72151,"Yabucoa Municipio, Puerto Rico",35670,12011
05000US72153,"Yauco Municipio, Puerto Rico",38519,10658
