Geo_GEOID,Geo_NAME,SE_T001_001,SE_T003_001,SE_T003_002,SE_T003_003,SE_T004_001,SE_T004_002,SE_T004_003,SE_T007_001,SE_T007_002,SE_T007_003,SE_T007_004,SE_T007_005,SE_T007_006,SE_T007_007,SE_T007_008,SE_T007_009,SE_T007_010,SE_T007_011,SE_T007_012,SE_T007_013,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T017_001,SE_T017_002,SE_T017_003,SE_T017_004,SE_T017_005,SE_T017_006,SE_T017_007,SE_T017_008,SE_T017_009,SE_T150_001,SE_T150_002,SE_T150_003,SE_T150_004,SE_T150_005,SE_T150_006,SE_T150_007,SE_T150_008,SE_T030_001,SE_T030_002,SE_T030_003,SE_T033_001,SE_T033_002,SE_T033_003,SE_T033_004,SE_T033_005,SE_T033_006,SE_T033_007,SE_T083_001,SE_T128_001,SE_T128_002,SE_T128_009,SE_T128_010,SE_T128_003,SE_T128_004,SE_T128_005,SE_T128_006,SE_T128_007,SE_T128_008,SE_T129_001,SE_T129_002,SE_T129_003,SE_T129_004,SE_T129_005,SE_T129_006,SE_T129_007,SE_T129_008,SE_T129_009,SE_T129_010,SE_T139_001,SE_T139_002,SE_T139_003,SE_T139_004,SE_T139_005,SE_T139_006,SE_T139_007,SE_T139_008,SE_T139_009,SE_T139_010,SE_T139_011,SE_T139_012,SE_T139_013,SE_T139_014,SE_T139_015,SE_T139_016,SE_T139_017,SE_T139_018,SE_T139_019,SE_T139_020,SE_T139_021,SE_T139_022,SE_T139_023,SE_T139_024,SE_T139_025,SE_T139_026,SE_T139_027,SE_T139_028,SE_T139_029,SE_T139_030,SE_T139_031,SE_T139_032,SE_T139_033,SE_T139_034,SE_T139_035,SE_T139_036,SE_T139_037,SE_T139_038,SE_T139_039,SE_T139_040,SE_T139_041,SE_T139_042,SE_T139_043,SE_T139_044,SE_T139_045,SE_T139_046,SE_T139_047,SE_T139_048,SE_T139_049,SE_T139_050,SE_T139_051,SE_T139_052,SE_T139_053,SE_T139_054,SE_T139_055,SE_T139_056,SE_T139_057,SE_T139_058,SE_T139_059,SE_T139_060,SE_T139_061,SE_T139_062,SE_T139_063,SE_T139_064,SE_T139_065,SE_T139_066,SE_T139_067,SE_T139_068,SE_T139_069,SE_T139_070,SE_T139_071,SE_T139_072,SE_T139_073,SE_T139_074,SE_T139_075,SE_T139_076,SE_T139_077,SE_T139_078,SE_T139_079,SE_T139_080,SE_T139_081,SE_T139_082,SE_T139_083,SE_T139_084,SE_T139_085,SE_T139_086,SE_T139_087,SE_T139_088,SE_T139_089,SE_T139_090,SE_T139_091,SE_T139_092,SE_T139_093,SE_T139_094,SE_T139_095,SE_T139_096,SE_T139_097,SE_T139_098,SE_T139_099,SE_T139_100,SE_T139_101,SE_T139_102,SE_T139_103,SE_T139_104,SE_T139_105,SE_T139_106,SE_T139_107,SE_T139_108,SE_T139_109,SE_T139_110,SE_T139_111,SE_T139_112,SE_T139_113,SE_T139_114,SE_T139_115,SE_T139_116,SE_T139_117,SE_T139_118,SE_T139_119,SE_T139_120,SE_T139_121,SE_T139_122,SE_T139_123,SE_T145_001,SE_T145_002,SE_T145_003,SE_T145_004,SE_T145_005
05000US51650,"Hampton city, Virginia",136789,136.2556,51.47086,84.7847,136789,65983,70806,136789,8472,8214,8273,4869,16597,20849,15094,18228,17505,10830,5923,1935,136789,57799,68872,531,3377,112,1927,4171,53656,32733,20342,12391,2394,9997,20923,9901,11022,90364,8911,81453,56537,21688,7982,1441,680,7508,193,7315,110168,71673,4396,67277,61278,5999,38495,25943,64324,58585,53062,5523,1732,115,259,1550,499,1584,64324,62740,6928,25905,12755,8694,5589,1873,996,1584,6324,955,275,251,76,156,19,24,0,286,0,15,249,17,5,188,46,41,10,91,0,206,0,0,36,24,0,0,85,0,0,61,0,2754,363,144,130,0,14,75,144,0,379,0,52,150,32,117,28,1520,23,4,0,563,49,867,14,492,405,4,16,0,52,0,15,0,797,9,1,0,8,8,328,206,122,15,15,0,336,127,0,209,0,101,0,0,0,0,0,1818,1747,548,17,84,19,0,240,44,144,631,169,0,105,48,29,0,263,17,568,9,0,10,20,149,26,153,201,0,0,0,71,42,29,131597,15445,116152,42655,92170
05000US51660,"Harrisonburg city, Virginia",51979,17.38993,17.33204,0.05789293,51979,24857,27122,51979,2545,2245,2303,1135,18558,7330,5319,4417,3893,2111,1377,746,51979,43920,3542,59,2039,34,697,1688,16626,8526,5605,2921,947,1974,8100,3784,4316,25193,3762,21431,14843,9132,3810,1260,834,8163,124,8039,44536,26827,99,26728,25148,1580,17709,18892,24289,20306,17171,3135,762,20,414,1944,95,748,24289,23541,6474,11042,3197,1394,715,366,353,748,8617,796,116,79,33,46,0,9,28,63,0,0,24,26,13,68,26,30,0,12,0,549,0,0,0,0,0,123,221,18,0,187,0,2520,651,500,492,0,8,56,95,0,964,0,11,136,232,271,314,225,0,24,41,112,16,32,0,633,493,0,0,47,26,0,67,47,382,156,61,83,12,7,140,30,110,0,0,0,35,14,12,0,9,44,0,0,0,0,0,4919,4818,663,8,450,170,0,0,15,20,3575,1111,0,1007,259,1198,0,0,0,580,105,129,0,17,13,17,0,23,256,20,0,101,101,0,51219,7379,43840,9805,37557
05000US51670,"Hopewell city, Virginia",22332,10.80281,10.29158,0.5112294,22332,10383,11949,22332,1658,1523,1640,869,1822,3190,2539,2917,2668,1995,854,657,22332,11701,8706,48,274,0,847,756,8866,5490,2894,2596,647,1949,3376,1299,2077,14820,2828,11992,6551,2132,720,122,97,1164,85,1079,17287,10618,118,10500,9362,1138,6669,21827,9310,8685,7721,964,139,10,0,95,177,204,9310,9106,1284,2965,1987,1329,1168,196,177,204,1016,228,45,19,10,0,9,0,26,183,7,18,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,57,40,31,9,0,0,17,0,19,0,0,0,19,0,0,101,0,0,56,0,45,0,0,71,0,0,0,0,0,0,71,22,47,38,1,7,30,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,471,390,8,0,0,0,0,8,0,0,357,158,0,9,28,162,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,81,81,0,21976,2391,19585,9332,13673
05000US51678,"Lexington city, Virginia",7036,2.523681,2.49726,0.02642059,7036,3979,3057,7036,173,122,104,187,3917,377,229,350,578,512,346,141,7036,5942,642,0,278,0,10,164,1856,793,630,163,8,155,1063,298,765,2533,379,2154,1703,1137,541,238,116,1743,0,1743,6561,2487,144,2343,2251,92,4074,15745,2105,1141,1080,61,0,0,37,777,0,150,2105,1955,1136,373,49,143,66,76,112,150,277,45,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,35,0,17,0,0,0,18,0,0,0,0,0,189,154,124,84,0,40,0,30,0,10,0,0,10,0,0,0,25,0,0,0,12,0,9,4,0,0,0,0,0,0,0,0,0,33,4,0,0,4,0,0,0,0,0,0,0,29,0,0,29,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5595,413,5182,1274,4547
05000US51680,"Lynchburg city, Virginia",78755,49.64685,49.12824,0.5186136,78755,36987,41768,78755,4693,3808,4363,2305,19586,10197,6937,7882,7964,5533,3423,2064,78755,51300,22362,201,2096,29,683,2084,28282,16290,10536,5754,1121,4633,11992,5061,6931,44000,5185,38815,27578,14647,6026,2009,853,7747,175,7572,65290,38095,72,38023,35295,2728,27195,22016,34428,30086,26042,4044,1079,37,148,1739,355,984,34428,33444,6694,16820,5331,2394,804,855,546,984,4611,362,105,98,26,64,8,0,7,120,0,9,96,15,0,64,12,33,19,0,0,73,0,7,8,0,57,1,0,0,0,0,0,1817,665,230,198,0,32,45,379,11,738,23,0,696,5,14,0,347,0,20,18,120,20,122,47,67,0,0,12,0,8,0,47,0,791,384,28,177,179,9,0,0,0,17,17,0,381,227,54,39,61,0,40,17,7,10,23,1601,1235,308,10,50,0,37,110,0,101,547,157,0,6,20,362,2,0,0,380,15,10,23,0,34,45,8,17,0,195,33,366,358,8,77278,8866,68412,24034,53657
05000US51683,"Manassas city, Virginia",41149,9.934253,9.882118,0.05213422,41149,20455,20694,41149,3408,3237,2757,1646,3871,6726,5974,5644,4517,2158,865,346,41149,28650,5660,333,2195,103,2528,1680,12430,9476,7477,1999,528,1471,2954,1210,1744,26230,4850,21380,14673,7889,2950,542,210,2133,68,2065,31241,23274,28,23246,21842,1404,7967,29365,21425,19280,16616,2664,812,29,42,325,78,859,21425,20566,1984,4666,2546,3270,3878,3326,896,859,11392,530,128,85,43,42,0,37,6,127,10,12,85,11,9,104,45,0,50,9,0,171,0,0,0,0,0,30,0,0,0,141,0,2146,147,36,34,0,2,0,111,0,1088,62,82,468,242,172,62,610,13,0,71,241,59,216,10,301,0,26,0,84,38,0,153,0,723,96,14,44,38,0,130,38,92,0,0,0,349,111,24,129,85,148,42,0,0,0,42,7951,7890,288,0,57,46,15,14,119,37,6062,1697,0,2698,708,844,92,23,0,1540,0,312,24,0,68,100,102,655,183,41,55,61,61,0,41121,7718,33403,8536,28176
05000US51685,"Manassas Park city, Virginia",15827,2.539329,2.53896,0.000369114,15827,8387,7440,15827,1153,1495,988,673,1275,2826,2512,2365,1487,761,234,58,15827,10533,2055,21,1574,13,937,694,4730,3420,2655,765,204,561,1310,596,714,10243,1796,8447,5644,3116,1003,269,124,817,73,744,11888,8551,41,8510,8120,390,3337,28851,7984,7068,5659,1409,518,33,59,17,13,276,7984,7708,458,1147,1421,1140,1560,1319,663,276,5260,250,16,16,16,0,0,0,0,0,0,0,0,0,0,173,0,22,34,117,0,61,0,0,0,0,0,0,0,0,0,61,0,1274,194,145,145,0,0,0,49,0,521,15,0,314,0,0,192,544,98,0,13,256,28,149,0,15,15,0,0,0,0,0,0,0,160,37,37,0,0,57,37,13,24,0,0,0,0,0,0,0,0,29,0,0,0,0,0,3576,3576,307,0,0,35,12,25,212,23,2355,281,0,1349,428,280,10,7,0,914,0,168,113,0,31,12,0,469,33,44,44,0,0,0,15786,3526,12260,3174,10301
05000US51690,"Martinsville city, Virginia",13551,11.00786,10.95627,0.05158904,13551,6225,7326,13551,918,852,810,459,1054,1384,1606,1840,1841,1437,933,417,13551,6657,6295,35,34,0,305,225,5787,3336,2055,1281,146,1135,2451,935,1516,9458,1977,7481,4717,1729,661,257,79,647,33,614,10841,5967,8,5959,5363,596,4874,22221,5286,4863,4064,799,57,0,0,58,152,156,5286,5130,1360,2398,501,296,285,171,119,156,403,78,0,0,0,0,0,0,0,50,8,0,42,0,0,16,6,10,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,30,16,16,16,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,253,0,0,0,0,0,0,0,0,230,107,24,59,40,0,0,0,0,23,0,0,11,0,0,0,0,12,0,0,0,7,7,0,13190,2205,10985,5749,7186
05000US51700,"Newport News city, Virginia",181606,119.6231,69.0818,50.54135,181606,88071,93535,181606,13361,12828,9905,6446,23257,30436,21218,22809,20038,12083,6446,2779,181606,90072,73309,538,5462,350,3224,8651,69247,42383,26372,16011,3636,12375,26864,12390,14474,115809,12500,103309,71112,28631,11094,2300,1054,10447,167,10280,143058,97900,8070,89830,82379,7451,45158,25520,88159,78145,69734,8411,3333,307,247,3652,583,1892,88159,86267,10150,32790,18970,12297,7214,3053,1793,1892,12887,2001,406,348,135,181,32,24,34,958,15,40,822,60,21,163,53,110,0,0,0,401,21,11,14,15,53,99,7,47,0,134,73,4458,1443,201,153,8,40,169,1073,0,928,117,6,169,224,43,369,1983,572,7,34,671,62,475,162,104,30,0,37,0,10,0,27,0,991,111,72,39,0,13,205,42,163,13,13,0,613,338,28,116,131,36,46,44,44,0,2,5391,5071,1466,109,487,195,49,405,68,153,3106,1689,0,175,366,443,58,311,64,499,33,29,26,0,37,27,292,55,0,0,0,320,308,12,172213,21418,150795,52566,118727
05000US51710,"Norfolk city, Virginia",245724,96.40314,53.27663,43.12651,245724,128011,117713,245724,16762,14212,12030,6696,45650,46125,27549,26956,25302,13709,6838,3895,245724,117165,103652,1117,8381,214,6068,9127,87367,50685,30479,20206,4428,15778,36682,18672,18010,150374,18779,131595,91770,40017,15953,4528,1844,14943,538,14405,200696,137216,23750,113466,102488,10978,63480,25450,124486,103468,92516,10952,5132,366,819,8240,1159,5302,124486,119184,15548,40358,31620,18887,7885,3198,1688,5302,17480,2303,526,413,210,156,47,43,70,591,34,145,380,32,0,456,60,224,59,113,0,723,20,42,73,22,107,203,138,0,20,98,7,6742,1078,653,582,29,42,298,127,0,837,34,6,406,188,77,126,4220,12,71,10,3630,94,349,54,599,67,12,53,0,26,3,438,8,2034,355,260,72,23,134,210,38,172,31,31,0,1122,202,243,436,241,182,137,76,40,36,61,6264,5949,1238,65,117,242,80,383,120,231,3542,851,28,896,220,1012,66,458,11,1169,33,53,164,0,234,39,174,297,127,38,10,315,304,11,218963,31983,186980,68325,140132
05000US51720,"Norton city, Virginia",3978,7.515285,7.480857,0.03442834,3978,1763,2215,3978,360,87,255,106,370,597,501,475,611,403,168,45,3978,3469,237,3,132,0,68,69,1858,940,564,376,144,232,918,404,514,2800,482,2318,1669,485,146,18,9,82,0,82,3200,1990,0,1990,1720,270,1210,19522,1632,1553,1468,85,0,0,0,48,0,31,1632,1601,660,517,114,185,64,61,0,31,187,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,110,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,99,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,68,44,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3921,413,3508,1794,2324
05000US51730,"Petersburg city, Virginia",31997,23.18338,22.9461,0.2372826,31997,14709,17288,31997,2241,1870,1478,991,3305,4768,3229,4648,4458,2789,1473,747,31997,5420,24578,98,365,9,755,772,13175,7311,3483,3828,534,3294,5864,2476,3388,22112,4715,17397,10098,3668,1521,364,168,1177,65,1112,26038,15325,312,15013,12961,2052,10713,20464,12960,11629,10151,1478,340,17,16,306,283,369,12960,12591,1545,5076,2281,1992,1169,317,211,369,1108,108,24,17,0,17,0,7,0,84,11,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,147,0,0,0,0,90,57,0,37,0,0,37,0,0,0,94,0,0,0,81,13,0,0,0,0,0,0,0,0,0,0,0,63,1,1,0,0,0,6,0,6,0,0,0,50,45,0,0,5,6,0,0,0,0,0,659,659,152,9,0,0,0,123,10,10,359,246,0,20,77,2,0,14,0,148,0,0,85,0,35,0,12,16,0,0,0,0,0,0,31125,4506,26619,14369,16932
05000US51735,"Poquoson city, Virginia",12068,78.49426,15.38647,63.10779,12068,5912,6156,12068,485,588,1077,575,850,1289,1421,1934,1688,1272,627,262,12068,11396,129,6,194,0,27,316,4610,3318,2792,526,93,433,1292,615,677,8493,442,8051,5927,3379,1341,271,133,723,6,717,9768,6486,152,6334,6130,204,3282,39020,6204,5806,5432,374,0,47,39,9,18,285,6204,5919,776,1463,2009,779,534,215,143,285,359,87,47,0,0,0,0,35,12,6,0,0,6,0,0,25,19,6,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,200,74,31,18,0,13,33,10,0,74,0,0,43,0,0,31,52,0,0,0,32,8,12,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,13,13,13,0,0,42,42,0,0,0,0,0,0,0,0,33,0,0,17,8,0,0,8,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11864,463,11401,2673,10417
05000US51740,"Portsmouth city, Virginia",96071,46.68226,33.30048,13.38178,96071,46306,49765,96071,7252,6219,5878,3267,9982,15453,10951,12058,11755,7304,4126,1826,96071,39135,50626,408,1183,122,1345,3252,36840,23009,12841,10168,2167,8001,13831,6387,7444,63473,9587,53886,35178,13375,4722,1194,539,4251,223,4028,75594,49280,2543,46737,41660,5077,26314,23878,43324,38603,35180,3423,1230,72,198,1730,447,1044,43324,42280,4628,13279,9484,8510,4241,1380,758,1044,2596,436,149,127,35,92,0,0,22,84,33,0,51,0,0,103,7,87,2,7,0,100,0,0,25,0,7,0,68,0,0,0,0,915,333,173,154,0,19,73,87,0,142,6,0,15,21,73,27,415,76,10,0,268,21,35,5,25,0,0,0,9,0,0,16,0,168,42,8,13,21,57,3,0,3,0,0,0,66,0,0,21,45,0,39,39,39,0,0,1038,989,325,6,0,49,40,92,49,89,552,318,10,50,26,133,0,15,0,112,7,0,0,0,37,0,33,12,19,4,0,49,41,8,92130,11507,80623,34201,57705
05000US51750,"Radford city, Virginia",17186,10.20661,9.871478,0.3351336,17186,8544,8642,17186,481,514,628,328,7754,1824,1434,1379,1470,792,305,277,17186,14509,1710,7,302,0,130,528,5604,2449,1692,757,155,602,3155,1551,1604,7481,778,6703,4935,2550,1116,293,175,3293,53,3240,15532,7916,53,7863,7139,724,7616,18108,6955,5904,5376,528,51,20,54,792,88,46,6955,6909,1783,2364,1782,360,292,192,136,46,630,111,53,53,45,8,0,0,0,35,0,0,35,0,0,4,0,4,0,0,0,19,4,0,0,0,15,0,0,0,0,0,0,235,70,70,70,0,0,0,0,0,68,0,0,68,0,0,0,42,0,0,0,0,0,42,0,55,0,0,0,0,0,0,55,0,160,107,97,10,0,16,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,124,93,46,0,0,0,0,46,0,0,35,0,0,9,26,0,0,0,0,12,0,0,0,0,0,0,0,6,0,6,0,31,31,0,17071,1554,15517,4133,12724
05000US51760,"Richmond city, Virginia",216773,62.47979,59.8235,2.656296,216773,102936,113837,216773,13267,11642,9184,5388,30744,44020,24940,26287,26296,14159,6846,4000,216773,95796,105384,1004,4606,60,2342,7581,88958,40638,21175,19463,3575,15888,48320,22008,26312,146548,23443,123105,89733,53770,21692,6899,2547,12196,626,11570,180570,118436,451,117985,107261,10724,62134,29011,104501,85390,74207,11183,5819,273,2167,5644,1184,4024,104501,100477,11233,37659,28026,14047,4747,2555,2210,4024,14080,1517,502,432,228,150,54,31,39,440,9,45,300,42,44,173,35,81,0,57,0,402,13,22,29,6,25,113,130,19,3,42,0,2995,1088,637,541,16,80,46,377,28,899,42,48,522,182,25,80,593,74,24,0,189,47,226,33,415,87,0,0,28,33,0,267,0,1830,441,268,33,140,153,117,40,77,74,74,0,950,11,30,228,681,95,42,31,24,7,11,7696,7412,655,6,136,149,35,84,181,64,5972,1886,66,1130,2144,713,4,29,0,785,66,20,267,0,123,8,89,133,28,51,0,284,284,0,214063,33591,180472,72209,128153
05000US51770,"Roanoke city, Virginia",99329,42.86672,42.52583,0.3408842,99329,47524,51805,99329,6867,6557,5106,3356,8151,15265,12895,13275,13020,8236,3912,2689,99329,63336,28073,272,2691,174,1259,3524,42541,23628,14202,9426,2212,7214,18913,8850,10063,69292,10247,59045,37001,15871,5832,2105,583,4130,163,3967,79616,50852,84,50768,47019,3749,28764,23611,46264,41397,36898,4499,1561,117,243,1249,506,1191,46264,45073,6178,20364,8075,7215,1694,1012,535,1191,7300,609,185,163,82,61,20,0,22,159,0,0,105,41,13,108,0,9,0,99,0,157,0,0,0,0,16,28,8,48,0,57,0,2474,348,139,103,25,11,106,71,32,1042,4,43,159,14,0,822,922,0,0,92,487,118,150,75,162,74,16,0,13,16,0,43,0,980,278,93,30,155,100,281,142,139,11,11,0,171,7,106,15,43,139,0,0,0,0,0,3237,3115,901,0,131,0,485,166,0,119,2074,639,49,162,182,1017,0,25,0,140,0,0,0,0,140,0,0,0,0,0,0,122,122,0,98013,14741,83272,35971,57886
05000US51775,"Salem city, Virginia",25290,14.54189,14.44032,0.1015758,25290,11904,13386,25290,1382,1343,1313,889,3388,2955,2747,3361,3410,2507,1319,676,25290,22248,1951,20,509,0,111,451,10060,6244,4474,1770,377,1393,3816,1707,2109,16975,1785,15190,10072,4566,1730,395,214,2027,4,2023,20968,13057,45,13012,12357,655,7911,28892,12223,11080,10071,1009,72,41,5,523,31,471,12223,11752,2278,4119,2672,1978,407,196,102,471,804,199,68,0,0,0,0,0,68,70,0,0,60,10,0,23,9,10,4,0,0,38,0,0,0,0,0,0,0,38,0,0,0,295,40,17,0,0,17,23,0,0,164,0,0,129,0,35,0,91,0,0,0,77,14,0,0,0,0,0,0,0,0,0,0,0,59,17,14,0,3,0,0,0,0,0,0,0,42,22,0,20,0,0,0,0,0,0,0,251,201,47,0,47,0,0,0,0,0,85,85,0,0,0,0,0,0,0,69,0,0,0,0,21,11,0,37,0,0,0,50,50,0,24568,2231,22337,6935,18613
05000US51790,"Staunton city, Virginia",24234,20.02272,19.96364,0.05908251,24234,10937,13297,24234,1309,1318,1103,750,2424,3266,2789,2988,3274,2648,1575,790,24234,20197,2723,71,256,0,85,902,10383,5842,4227,1615,388,1227,4541,1739,2802,17330,2052,15278,10289,5835,2492,769,356,1338,38,1300,20241,12050,45,12005,11404,601,8191,26678,11224,9970,9292,678,51,0,51,554,186,412,11224,10812,2449,3834,2028,1468,814,102,117,412,744,164,69,57,44,3,10,0,12,67,14,0,23,0,30,21,6,15,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,199,85,25,25,0,0,27,33,0,86,0,0,0,0,86,0,14,0,0,0,0,0,14,0,14,0,0,0,0,0,0,14,0,204,6,6,0,0,100,90,17,73,0,0,0,8,8,0,0,0,0,0,0,0,0,0,177,149,114,0,22,0,0,73,0,19,30,0,0,10,11,0,9,0,0,5,0,0,0,0,0,0,0,5,0,0,0,28,28,0,23617,2810,20807,8244,16428
05000US51800,"Suffolk city, Virginia",87061,428.9067,399.1535,29.75324,87061,42144,44917,87061,5809,6282,6075,3689,7287,11117,11648,13085,10773,6880,3156,1260,87061,45514,36522,148,1394,33,554,2896,31741,23470,16525,6945,1411,5534,8271,3617,4654,57919,6929,50990,34739,15401,6010,1423,437,4496,148,4348,67652,44954,1651,43303,40152,3151,22698,30331,40928,38492,35074,3418,170,59,95,543,279,1290,40928,39638,3689,9147,8859,8425,6541,2521,456,1290,3239,553,94,67,34,27,6,19,8,142,0,18,104,11,9,79,8,37,2,32,0,238,0,0,0,6,114,69,0,30,0,19,0,1188,358,183,155,0,28,21,153,1,352,45,15,281,0,0,11,408,0,0,0,227,0,171,10,55,0,19,20,0,6,0,10,15,105,71,22,0,49,0,24,17,7,6,6,0,0,0,0,0,0,4,0,0,0,0,0,1393,1315,594,5,60,15,20,220,236,38,541,180,0,34,38,192,0,55,42,180,0,6,16,0,25,0,16,107,0,10,0,78,68,10,84759,7697,77062,25070,62684
05000US51810,"Virginia Beach city, Virginia",449733,497.4988,244.7199,252.7789,449733,221023,228710,449733,29327,27808,28559,17094,45841,74154,58073,61424,52196,32395,16036,6826,449733,304213,85906,1187,29069,409,6865,22084,167509,115381,83975,31406,7517,23889,52128,24371,27757,301104,20447,280657,213512,103105,35433,8889,3069,21992,326,21666,358202,253224,22821,230403,217132,13271,104978,33250,235755,213581,193156,20425,2187,863,1266,6170,2254,9434,235755,226321,25304,69473,60648,41759,20308,5697,3132,9434,40732,6540,2112,1644,642,646,356,123,345,1910,52,456,1002,337,63,1003,237,351,115,289,11,1515,27,89,8,114,30,271,282,64,74,556,0,21489,4089,2340,2009,123,208,689,1060,0,2328,168,13,1540,240,122,245,14166,17,57,12,12344,247,1387,102,906,57,132,103,25,366,39,184,0,2209,540,212,220,108,88,663,168,495,204,204,0,634,253,68,128,185,80,119,119,107,12,0,10375,9442,2938,149,353,287,160,1208,446,335,4170,2110,134,834,166,617,59,219,31,2334,137,149,277,34,735,124,178,494,17,170,19,933,917,16,424254,39686,384568,98497,339439
05000US51820,"Waynesboro city, Virginia",21366,15.18854,15.03018,0.1583621,21366,10205,11161,21366,1398,1707,1286,607,1706,2795,2733,2827,2517,2013,1260,517,21366,17478,2702,27,230,46,314,569,9044,5497,3580,1917,582,1335,3547,1421,2126,14662,2013,12649,7539,3318,1362,282,123,900,90,810,16815,10384,38,10346,9815,531,6431,22967,9779,9168,8120,1048,44,0,13,136,194,224,9779,9555,2081,2809,1856,1526,954,133,196,224,1080,129,19,19,7,12,0,0,0,12,0,0,12,0,0,67,0,0,0,67,0,31,0,0,21,0,0,0,0,10,0,0,0,210,151,118,118,0,0,19,14,0,12,0,0,0,12,0,0,47,0,0,0,15,0,32,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,21,21,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,695,635,253,0,223,0,0,0,0,30,255,255,0,0,0,0,0,0,0,127,27,0,0,0,0,0,0,100,0,0,0,60,60,0,21208,3300,17908,7670,13234
05000US51830,"Williamsburg city, Virginia",14988,9.079067,8.918417,0.1606502,14988,6532,8456,14988,456,493,474,225,6022,1805,881,1033,1327,1247,767,258,14988,11207,2223,31,904,0,36,587,4627,2161,1737,424,108,316,2466,1038,1428,7318,389,6929,5866,4150,2109,788,422,2420,0,2420,13527,6708,45,6663,6058,605,6819,25548,5763,4070,3505,565,248,0,150,850,0,445,5763,5318,1434,2188,714,502,266,141,73,445,1359,442,61,35,21,7,7,0,26,89,23,36,23,7,0,11,0,11,0,0,0,281,0,16,13,36,0,73,109,0,0,34,0,522,391,310,291,0,19,15,66,0,67,0,4,47,6,10,0,64,30,2,0,4,0,12,16,0,0,0,0,0,0,0,0,0,155,6,6,0,0,53,83,0,83,0,0,0,13,0,0,0,13,0,21,21,21,0,0,219,168,75,0,0,0,0,75,0,0,59,7,0,49,3,0,0,0,0,34,0,34,0,0,0,0,0,0,0,0,0,51,51,0,14825,775,14050,3254,12636
05000US51840,"Winchester city, Virginia",27349,9.255496,9.234957,0.0205387,27349,13355,13994,27349,1813,1524,1827,999,3099,3622,3447,3717,3162,2316,1110,713,27349,22131,2642,102,569,0,666,1239,10596,6181,4157,2024,603,1421,4415,2099,2316,18087,2987,15100,10046,5656,2441,967,286,1548,0,1548,21767,13562,56,13506,12814,692,8205,26984,12538,10666,8763,1903,276,44,32,791,38,691,12538,11847,2877,4848,1219,894,821,783,405,691,3185,305,62,62,47,15,0,0,0,50,0,0,50,0,0,79,0,66,0,13,0,114,0,0,0,0,36,0,0,0,0,78,0,481,122,49,29,9,11,18,55,0,97,0,0,41,15,0,41,185,0,0,0,70,13,94,8,77,0,13,0,0,0,0,64,0,26,20,8,0,12,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,2373,2360,288,0,12,53,66,157,0,0,2030,1179,0,489,210,128,2,22,0,42,0,0,0,0,42,0,0,0,0,0,0,13,13,0,27102,4483,22619,8301,17592
